City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
588,Tirumala,IN,2022-02-06 17:37:15,13.6833,79.35,61.07,93,100,3.0
589,East London,ZA,2022-02-06 17:34:02,-33.0153,27.9116,74.34,88,40,16.11
590,Port Elizabeth,ZA,2022-02-06 17:32:52,-33.918,25.5701,79.11,83,20,13.8
591,Longyearbyen,SJ,2022-02-06 17:32:42,78.2186,15.6401,19.24,63,40,12.66
592,Shahr-E Babak,IR,2022-02-06 17:37:16,30.1165,55.1186,42.17,35,0,2.1
593,Nesterov,RU,2022-02-06 17:37:16,54.6306,22.5714,36.01,97,100,14.25
594,Cape Town,ZA,2022-02-06 17:30:45,-33.9258,18.4232,74.88,53,0,1.01
595,Longyearbyen,SJ,2022-02-06 17:32:42,78.2186,15.6401,19.24,63,40,12.66
596,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
597,Kotma,IN,2022-02-06 17:37:16,23.2,81.9667,55.54,32,0,2.04
598,Jamestown,US,2022-02-06 17:29:04,42.097,-79.2353,31.51,40,0,5.01
599,Zheleznodorozhnyy,RU,2022-02-06 17:37:17,55.7503,38.0042,23.22,99,96,3.51
600,Mar Del Plata,AR,2022-02-06 17:35:18,-38.0023,-57.5575,66.22,89,100,24.0
601,Hermanus,ZA,2022-02-06 17:33:50,-34.4187,19.2345,71.91,88,6,7.72
602,Luderitz,NA,2022-02-06 17:34:12,-26.6481,15.1594,67.75,80,20,6.91
603,Tasiilaq,GL,2022-02-06 17:32:41,65.6145,-37.6368,23.16,60,100,30.91
604,Mponela,MW,2022-02-06 17:37:18,-13.5319,33.7401,62.96,98,88,3.2
605,Ponta Do Sol,PT,2022-02-06 17:37:18,32.6667,-17.1,66.13,51,10,11.12
606,Vallenar,CL,2022-02-06 17:37:18,-28.5708,-70.7581,88.39,21,0,11.86
607,Conakry,GN,2022-02-06 17:37:19,9.538,-13.6773,87.87,55,6,11.5
608,High Rock,BS,2022-02-06 17:37:19,26.6208,-78.2833,78.82,73,46,10.89
609,Castro,BR,2022-02-06 17:37:19,-24.7911,-50.0119,76.42,73,75,7.65
610,Bambous Virieux,MU,2022-02-06 17:36:08,-20.3428,57.7575,79.21,83,40,11.5
611,Shelburne,CA,2022-02-06 17:35:50,44.0787,-80.2041,26.67,79,85,18.81
612,Yarada,IN,2022-02-06 17:34:43,17.65,83.2667,70.12,83,20,2.3
613,Cape Town,ZA,2022-02-06 17:30:45,-33.9258,18.4232,74.88,53,0,1.01
614,Jamestown,US,2022-02-06 17:29:04,42.097,-79.2353,31.51,40,0,5.01
615,Ormara,PK,2022-02-06 17:37:20,25.2088,64.6357,71.71,75,0,11.45
616,Punta Arenas,CL,2022-02-06 17:36:09,-53.15,-70.9167,69.91,46,75,17.27
617,Upernavik,GL,2022-02-06 17:28:13,72.7868,-56.1549,-9.54,93,100,5.44
618,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
619,Dhidhdhoo,MV,2022-02-06 17:37:21,6.8833,73.1,81.07,65,90,7.96
620,Vila Franca Do Campo,PT,2022-02-06 17:37:21,37.7167,-25.4333,64.2,86,74,13.58
621,Salamiyah,SY,2022-02-06 17:37:22,35.0113,37.0532,48.63,91,92,10.04
622,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
623,Aberystwyth,GB,2022-02-06 17:37:22,52.4155,-4.0829,44.89,76,100,28.45
624,Dasoguz,TM,2022-02-06 17:37:22,41.8363,59.9666,33.91,86,75,6.91
625,Kongoussi,BF,2022-02-06 17:37:23,13.3258,-1.5347,82.44,10,0,6.04
626,Sao Geraldo Do Araguaia,BR,2022-02-06 17:37:23,-6.4006,-48.555,85.17,74,91,0.81
627,Dikson,RU,2022-02-06 17:28:04,73.5069,80.5464,-21.78,99,68,8.68
628,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
629,Mar Del Plata,AR,2022-02-06 17:35:18,-38.0023,-57.5575,66.22,89,100,24.0
630,Anloga,GH,2022-02-06 17:38:24,5.7947,0.8973,86.22,75,92,12.84
631,Orshanka,RU,2022-02-06 17:38:24,56.9161,47.8933,11.32,99,100,3.56
632,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
633,Luena,AO,2022-02-06 17:38:24,-11.7833,19.9167,65.16,78,100,4.85
634,Port Elizabeth,ZA,2022-02-06 17:32:52,-33.918,25.5701,79.11,83,20,13.8
635,Bambous Virieux,MU,2022-02-06 17:36:08,-20.3428,57.7575,79.21,83,40,11.5
636,Amapa,BR,2022-02-06 17:38:25,1.0,-52.0,74.8,98,95,2.64
637,East London,ZA,2022-02-06 17:34:02,-33.0153,27.9116,74.34,88,40,16.11
638,Caravelas,BR,2022-02-06 17:38:25,-17.7125,-39.2481,85.17,59,0,10.74
639,Fuerte Olimpo,PY,2022-02-06 17:38:26,-21.0415,-57.8738,87.48,46,100,9.24
640,Otjimbingwe,NA,2022-02-06 17:38:26,-22.35,16.1333,72.66,79,98,4.16
641,Longyearbyen,SJ,2022-02-06 17:32:42,78.2186,15.6401,19.24,63,40,12.66
642,Bay Saint Louis,US,2022-02-06 17:37:08,30.3088,-89.33,54.07,37,0,3.44
643,Georgetown,MY,2022-02-06 17:32:07,5.4112,100.3354,76.98,94,40,0.0
644,Mahebourg,MU,2022-02-06 17:38:05,-20.4081,57.7,79.25,83,40,11.5
645,Snasa,NO,2022-02-06 17:38:27,64.2457,12.3778,35.01,96,100,4.65
646,Jamestown,US,2022-02-06 17:29:04,42.097,-79.2353,31.51,40,0,5.01
647,Dikson,RU,2022-02-06 17:37:40,73.5069,80.5464,-21.28,99,68,9.66
648,Sao Gabriel Da Cachoeira,BR,2022-02-06 17:38:27,-0.1303,-67.0892,84.0,74,40,5.75
649,Touros,BR,2022-02-06 17:38:27,-5.1989,-35.4608,90.5,56,13,12.93
650,Calamar,CO,2022-02-06 17:38:28,10.2511,-74.9146,85.95,31,1,6.04
651,Basoko,CD,2022-02-06 17:38:28,1.2391,23.616,81.7,41,76,2.82
652,Jamestown,US,2022-02-06 17:29:04,42.097,-79.2353,31.51,40,0,5.01
653,Port Alfred,ZA,2022-02-06 17:32:44,-33.5906,26.891,75.43,82,3,28.25
654,East London,ZA,2022-02-06 17:34:02,-33.0153,27.9116,74.34,88,40,16.11
655,Souillac,MU,2022-02-06 17:38:29,-20.5167,57.5167,79.36,83,40,11.5
656,Jamestown,US,2022-02-06 17:29:04,42.097,-79.2353,31.51,40,0,5.01
657,Arroyos Y Esteros,PY,2022-02-06 17:38:29,-25.0667,-57.1,86.2,37,1,9.91
658,Altay,CN,2022-02-06 17:38:29,47.8667,88.1167,8.49,47,3,10.11
659,Cape Town,ZA,2022-02-06 17:30:45,-33.9258,18.4232,74.88,53,0,1.01
660,Manali,IN,2022-02-06 17:38:30,13.1667,80.2667,81.07,75,96,8.99
661,Porto Walter,BR,2022-02-06 17:38:30,-8.2686,-72.7439,87.24,55,100,5.59
662,Klaksvik,FO,2022-02-06 17:29:14,62.2266,-6.589,36.52,61,87,37.51
663,Antofagasta,CL,2022-02-06 17:34:01,-23.65,-70.4,74.21,59,1,8.48
664,Ambilobe,MG,2022-02-06 17:38:31,-13.2,49.05,75.72,92,32,3.06
665,Tasiilaq,GL,2022-02-06 17:32:41,65.6145,-37.6368,23.16,60,100,30.91
666,Mar Del Plata,AR,2022-02-06 17:35:18,-38.0023,-57.5575,66.22,89,100,24.0
667,Hithadhoo,MV,2022-02-06 17:38:31,-0.6,73.0833,82.69,71,24,11.95
668,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
669,Derzhavinsk,KZ,2022-02-06 17:38:32,51.1,66.3167,15.89,82,95,12.03
670,Lagoa,PT,2022-02-06 17:38:32,39.05,-27.9833,60.53,83,5,11.59
671,Saint George,US,2022-02-06 17:36:07,37.1041,-113.5841,48.43,30,0,3.0
672,Suleja,NG,2022-02-06 17:39:33,9.1758,7.1808,90.59,14,0,2.13
673,Tasiilaq,GL,2022-02-06 17:32:41,65.6145,-37.6368,23.16,60,100,30.91
674,Coihaique,CL,2022-02-06 17:35:22,-45.5752,-72.0662,77.61,39,9,4.68
675,Saint-Pierre,RE,2022-02-06 17:32:48,-21.3393,55.4781,80.24,78,0,4.61
676,Soyo,AO,2022-02-06 17:39:33,-6.1349,12.3689,80.65,82,28,10.58
677,Sept-Iles,CA,2022-02-06 17:39:34,50.2001,-66.3821,3.06,57,20,5.01
678,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
679,Muhos,FI,2022-02-06 17:39:34,64.808,25.9931,28.18,92,98,13.98
680,Saint-Pierre,RE,2022-02-06 17:32:48,-21.3393,55.4781,80.24,78,0,4.61
681,Nanortalik,GL,2022-02-06 17:39:35,60.1432,-45.2371,13.86,75,100,20.07
682,East London,ZA,2022-02-06 17:34:02,-33.0153,27.9116,74.34,88,40,16.11
683,Mirador,BR,2022-02-06 17:39:35,-6.3708,-44.3631,82.71,80,96,3.31
684,Itarema,BR,2022-02-06 17:35:06,-2.9248,-39.9167,85.86,61,26,14.2
685,Port Elizabeth,ZA,2022-02-06 17:32:52,-33.918,25.5701,79.11,83,20,13.8
686,Chandur,IN,2022-02-06 17:39:36,19.7333,79.1833,68.11,21,6,1.23
687,Mar Del Plata,AR,2022-02-06 17:35:18,-38.0023,-57.5575,66.22,89,100,24.0
688,Cape Town,ZA,2022-02-06 17:30:45,-33.9258,18.4232,74.88,53,0,1.01
689,Sao Jose Da Coroa Grande,BR,2022-02-06 17:39:36,-8.8978,-35.1478,84.81,59,80,12.86
690,Ereymentau,KZ,2022-02-06 17:39:36,51.6199,73.1033,5.65,70,6,6.76
691,Busselton,AU,2022-02-06 17:32:57,-33.65,115.3333,55.09,66,71,16.82
692,Sibut,CF,2022-02-06 17:39:37,5.718,19.0739,83.07,19,97,1.36
693,Codrington,AU,2022-02-06 17:39:37,-38.2667,141.9667,59.27,73,0,9.89
694,Zambezi,ZM,2022-02-06 17:39:37,-13.5432,23.1047,65.43,95,92,2.75
695,Qaanaaq,GL,2022-02-06 17:39:38,77.484,-69.3632,-12.69,58,59,8.19
696,Vieste,IT,2022-02-06 17:39:38,41.8825,16.175,52.3,81,1,11.45
697,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
698,Lodja,CD,2022-02-06 17:39:39,-3.4833,23.4333,74.19,81,94,1.61
699,Sao Felix Do Xingu,BR,2022-02-06 17:39:39,-6.6447,-51.995,84.43,70,99,4.14
700,Konya,TR,2022-02-06 17:39:40,38.1667,32.5,26.08,76,6,3.49
701,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
702,Cajabamba,PE,2022-02-06 17:39:40,-7.6167,-78.05,62.37,63,100,3.76
703,Simpsonville,US,2022-02-06 17:39:41,34.7371,-82.2543,42.84,44,0,1.99
704,Ous,RU,2022-02-06 17:39:41,60.9058,61.5186,11.79,95,100,5.95
705,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
706,Coquimbo,CL,2022-02-06 17:35:16,-29.9533,-71.3436,67.73,72,20,12.66
707,Skjervoy,NO,2022-02-06 17:39:42,70.0311,20.9714,28.4,70,40,19.35
708,Antalaha,MG,2022-02-06 17:39:42,-14.9003,50.2788,79.2,80,69,3.98
709,Seredeyskiy,RU,2022-02-06 17:39:43,54.0507,35.2318,29.21,96,89,8.7
710,Berlevag,NO,2022-02-06 17:32:45,70.8578,29.0864,24.8,85,57,19.57
711,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
712,Uyemskiy,RU,2022-02-06 17:39:43,64.4743,40.8524,10.45,85,40,6.71
713,Saint-Philippe,RE,2022-02-06 17:33:52,-21.3585,55.7679,80.15,80,96,15.08
714,Punta Arenas,CL,2022-02-06 17:36:09,-53.15,-70.9167,69.91,46,75,17.27
715,Caraballeda,VE,2022-02-06 17:39:44,10.6112,-66.8522,88.38,56,40,8.05
716,Vardo,NO,2022-02-06 17:34:51,70.3705,31.1107,26.58,74,75,20.71
717,Vieques,PR,2022-02-06 17:40:44,18.425,-65.8329,80.67,88,75,9.22
718,Pangody,RU,2022-02-06 17:40:45,65.85,74.4859,-20.65,100,67,3.18
719,Jalu,LY,2022-02-06 17:40:45,29.0331,21.5482,62.73,26,5,5.55
720,Vilnius,LT,2022-02-06 17:36:10,54.6892,25.2798,34.68,100,100,16.11
721,Port Alfred,ZA,2022-02-06 17:32:44,-33.5906,26.891,75.43,82,3,28.25
722,Verkhoshizhemye,RU,2022-02-06 17:40:46,58.011,49.1038,15.28,98,100,1.86
723,Beoumi,CI,2022-02-06 17:40:46,7.6736,-5.5764,96.58,18,10,2.77
724,Cape Town,ZA,2022-02-06 17:30:45,-33.9258,18.4232,74.88,53,0,1.01
725,Torbay,CA,2022-02-06 17:40:46,47.6666,-52.7314,17.58,83,100,17.27
726,Punta Arenas,CL,2022-02-06 17:36:09,-53.15,-70.9167,69.91,46,75,17.27
727,Hithadhoo,MV,2022-02-06 17:38:31,-0.6,73.0833,82.69,71,24,11.95
728,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
729,Los Llanos De Aridane,ES,2022-02-06 17:38:31,28.6585,-17.9182,66.13,65,20,15.99
730,Souillac,MU,2022-02-06 17:38:29,-20.5167,57.5167,79.36,83,40,11.5
731,Mehamn,NO,2022-02-06 17:40:47,71.0357,27.8492,30.38,80,0,34.52
732,Tasiilaq,GL,2022-02-06 17:32:41,65.6145,-37.6368,23.16,60,100,30.91
733,Vila Franca Do Campo,PT,2022-02-06 17:37:21,37.7167,-25.4333,64.2,86,74,13.58
734,Esik,KZ,2022-02-06 17:40:48,43.3552,77.4525,31.42,70,100,5.64
735,Bonavista,CA,2022-02-06 17:40:49,48.6499,-53.1147,17.11,65,100,24.18
736,Upernavik,GL,2022-02-06 17:40:49,72.7868,-56.1549,-12.51,93,99,5.91
737,Busselton,AU,2022-02-06 17:32:57,-33.65,115.3333,55.09,66,71,16.82
738,Bredasdorp,ZA,2022-02-06 17:35:04,-34.5322,20.0403,74.52,60,20,8.05
739,Busselton,AU,2022-02-06 17:32:57,-33.65,115.3333,55.09,66,71,16.82
740,Saldanha,ZA,2022-02-06 17:32:56,-33.0117,17.9442,71.65,96,43,8.5
741,Saint-Philippe,RE,2022-02-06 17:33:52,-21.3585,55.7679,80.15,80,96,15.08
742,Conversano,IT,2022-02-06 17:40:50,40.9662,17.1148,52.86,80,25,9.8
743,Hithadhoo,MV,2022-02-06 17:38:31,-0.6,73.0833,82.69,71,24,11.95
744,Copiapo,CL,2022-02-06 17:40:50,-27.3667,-70.3333,73.09,30,0,11.92
745,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
746,Vila Franca Do Campo,PT,2022-02-06 17:37:21,37.7167,-25.4333,64.2,86,74,13.58
747,Urumqi,CN,2022-02-06 17:32:40,43.801,87.6005,-1.25,78,6,0.0
748,Asaba,NG,2022-02-06 17:40:51,6.2006,6.7338,88.16,15,1,1.34
749,Iqaluit,CA,2022-02-06 17:40:51,63.7506,-68.5145,-32.31,66,20,4.0
750,Muyezerskiy,RU,2022-02-06 17:40:51,63.9333,31.65,20.82,92,100,13.02
751,Maniitsoq,GL,2022-02-06 17:40:52,65.4167,-52.9,4.23,75,100,15.82
752,Irbil,IQ,2022-02-06 17:40:52,36.1926,44.0106,40.82,65,20,4.61
753,Victoria,HK,2022-02-06 17:38:57,22.2855,114.1577,62.26,84,100,1.99
754,Longyearbyen,SJ,2022-02-06 17:32:42,78.2186,15.6401,19.24,63,40,12.66
755,Ponta Do Sol,PT,2022-02-06 17:37:18,32.6667,-17.1,66.13,51,10,11.12
756,Codrington,AU,2022-02-06 17:39:37,-38.2667,141.9667,59.27,73,0,9.89
757,Gonen,TR,2022-02-06 17:40:53,40.1049,27.654,47.01,39,0,3.42
758,Mahebourg,MU,2022-02-06 17:38:05,-20.4081,57.7,79.25,83,40,11.5
759,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
760,Lunenburg,CA,2022-02-06 17:40:53,44.3835,-64.3155,21.2,62,4,6.17
761,Henties Bay,NA,2022-02-06 17:40:53,-22.116,14.2845,70.86,81,85,8.43
762,Sao Joao Da Barra,BR,2022-02-06 17:40:54,-21.6403,-41.0511,87.89,79,6,15.28
763,Peranamallur,IN,2022-02-06 17:40:54,12.5667,79.4333,71.01,83,96,5.64
764,Kavaratti,IN,2022-02-06 17:41:55,10.5669,72.642,78.24,67,44,9.55
765,Jamestown,US,2022-02-06 17:29:04,42.097,-79.2353,31.51,40,0,5.01
766,Torbay,CA,2022-02-06 17:40:46,47.6666,-52.7314,17.58,83,100,17.27
767,Krasnoselkup,RU,2022-02-06 17:41:55,65.7,82.4667,-19.62,100,37,7.47
768,Januaria,BR,2022-02-06 17:41:56,-15.4833,-44.3667,70.5,96,100,0.63
769,Wlodawa,PL,2022-02-06 17:40:19,51.55,23.55,35.91,97,100,15.28
770,Bambous Virieux,MU,2022-02-06 17:36:08,-20.3428,57.7575,79.21,83,40,11.5
771,Rawson,AR,2022-02-06 17:41:56,-43.3002,-65.1023,82.69,21,0,9.22
772,Saint George,US,2022-02-06 17:36:07,37.1041,-113.5841,48.43,30,0,3.0
773,Busselton,AU,2022-02-06 17:32:57,-33.65,115.3333,55.09,66,71,16.82
774,Gilbues,BR,2022-02-06 17:41:57,-9.8317,-45.3439,88.97,44,98,6.06
775,Zavyalovo,RU,2022-02-06 17:41:57,54.5053,82.4484,-0.2,88,62,2.35
776,Omboue,GA,2022-02-06 17:41:57,-1.5746,9.2618,79.32,82,45,5.84
777,Olafsvik,IS,2022-02-06 17:37:09,64.8945,-23.7142,28.18,70,86,16.71
778,Lagoa,PT,2022-02-06 17:38:32,39.05,-27.9833,60.53,83,5,11.59
779,Hambantota,LK,2022-02-06 17:34:59,6.1241,81.1185,75.79,75,98,11.39
780,Iqaluit,CA,2022-02-06 17:40:51,63.7506,-68.5145,-32.31,66,20,4.0
781,Inta,RU,2022-02-06 17:41:58,66.0317,60.1659,-5.21,95,83,4.74
782,Hermanus,ZA,2022-02-06 17:33:50,-34.4187,19.2345,71.91,88,6,7.72
783,Chongwe,ZM,2022-02-06 17:41:58,-15.3292,28.682,61.59,98,95,3.04
784,Hithadhoo,MV,2022-02-06 17:38:31,-0.6,73.0833,82.69,71,24,11.95
785,Mar Del Plata,AR,2022-02-06 17:35:18,-38.0023,-57.5575,66.22,89,100,24.0
786,Malumfashi,NG,2022-02-06 17:41:59,11.7853,7.6218,72.54,17,0,9.8
787,Cockburn Town,TC,2022-02-06 17:41:59,21.4612,-71.1419,78.76,47,40,10.36
788,Margate,GB,2022-02-06 17:35:03,51.3813,1.3862,49.69,71,64,11.01
789,Sao Filipe,CV,2022-02-06 17:42:00,14.8961,-24.4956,74.66,68,0,10.2
790,Tasiilaq,GL,2022-02-06 17:32:41,65.6145,-37.6368,23.16,60,100,30.91
791,Saint-Philippe,RE,2022-02-06 17:33:52,-21.3585,55.7679,80.15,80,96,15.08
792,Port Blair,IN,2022-02-06 17:42:00,11.6667,92.75,80.64,83,20,8.05
793,Mar Del Plata,AR,2022-02-06 17:35:18,-38.0023,-57.5575,66.22,89,100,24.0
794,Lebu,CL,2022-02-06 17:42:01,-37.6167,-73.65,66.96,63,0,13.8
795,Klaksvik,FO,2022-02-06 17:42:01,62.2266,-6.589,36.52,60,88,36.8
796,Krasnoselkup,RU,2022-02-06 17:41:55,65.7,82.4667,-19.62,100,37,7.47
797,Venado Tuerto,AR,2022-02-06 17:42:01,-33.7456,-61.9688,75.78,33,0,12.71
798,San Cristobal,VE,2022-02-06 17:42:02,7.7669,-72.225,68.18,50,84,4.52
799,Hermanus,ZA,2022-02-06 17:33:50,-34.4187,19.2345,71.91,88,6,7.72
800,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
801,Mahebourg,MU,2022-02-06 17:38:05,-20.4081,57.7,79.25,83,40,11.5
802,Mar Del Plata,AR,2022-02-06 17:35:18,-38.0023,-57.5575,66.22,89,100,24.0
803,Hermanus,ZA,2022-02-06 17:33:50,-34.4187,19.2345,71.91,88,6,7.72
804,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
805,Port Elizabeth,ZA,2022-02-06 17:32:52,-33.918,25.5701,79.11,83,20,13.8
806,Marzuq,YE,2022-02-06 17:42:03,14.4,46.4667,67.3,35,43,2.26
807,Bredasdorp,ZA,2022-02-06 17:35:04,-34.5322,20.0403,74.52,60,20,8.05
808,Elizabeth City,US,2022-02-06 17:37:56,36.2946,-76.2511,42.06,79,100,13.8
809,Bambous Virieux,MU,2022-02-06 17:36:08,-20.3428,57.7575,79.21,83,40,11.5
810,Ribeira Grande,PT,2022-02-06 17:35:00,38.5167,-28.7,63.0,82,40,11.5
811,Male,MV,2022-02-06 17:35:06,4.1748,73.5089,82.35,74,75,10.36
812,Port Elizabeth,ZA,2022-02-06 17:32:52,-33.918,25.5701,79.11,83,20,13.8
813,Bafq,IR,2022-02-06 17:43:04,31.6128,55.4107,50.92,22,0,4.56
814,Dedza,MW,2022-02-06 17:43:04,-14.3779,34.3332,57.16,95,24,2.59
815,Touros,BR,2022-02-06 17:38:27,-5.1989,-35.4608,90.5,56,13,12.93
816,Boardman,US,2022-02-06 17:41:58,41.0242,-80.6628,33.89,67,26,1.01
817,Narsaq,GL,2022-02-06 17:43:05,60.9167,-46.05,8.82,65,100,2.15
818,Mandawar,IN,2022-02-06 17:43:05,29.5,78.1333,53.51,67,75,4.38
819,Najran,SA,2022-02-06 17:43:05,17.4924,44.1277,63.25,36,4,5.39
820,Nanortalik,GL,2022-02-06 17:39:35,60.1432,-45.2371,13.86,75,100,20.07
821,Normandin,CA,2022-02-06 17:43:06,48.8333,-72.5321,1.71,70,100,2.3
822,Iluppur,IN,2022-02-06 17:43:06,10.5135,78.6236,78.15,77,100,6.91
823,Punta Arenas,CL,2022-02-06 17:36:09,-53.15,-70.9167,69.91,46,75,17.27
824,Tiznit,MA,2022-02-06 17:43:07,29.5833,-9.5,67.62,32,15,5.08
825,Castro,BR,2022-02-06 17:37:19,-24.7911,-50.0119,76.42,73,75,7.65
826,Ponta Do Sol,PT,2022-02-06 17:37:18,32.6667,-17.1,66.13,51,10,11.12
827,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
828,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
829,Sorland,NO,2022-02-06 17:43:08,67.667,12.6934,35.46,61,100,16.64
830,Tasiilaq,GL,2022-02-06 17:43:08,65.6145,-37.6368,23.16,60,100,30.91
831,Falciu,RO,2022-02-06 17:43:08,46.2961,28.1408,40.28,55,77,8.37
832,Malinovoye Ozero,RU,2022-02-06 17:43:09,51.6753,79.7825,-3.64,93,10,4.61
833,Kasongo-Lunda,CD,2022-02-06 17:43:09,-6.4667,16.8167,71.46,95,92,2.37
834,Gilbues,BR,2022-02-06 17:41:57,-9.8317,-45.3439,88.97,44,98,6.06
835,Westport,US,2022-02-06 17:43:10,41.1415,-73.3579,30.29,61,72,1.01
836,Nagod,IN,2022-02-06 17:43:10,24.5667,80.6,55.31,44,0,4.5
837,Quisqueya,DO,2022-02-06 17:43:10,18.5554,-69.4081,82.29,76,87,11.05
838,Turayf,SA,2022-02-06 17:43:11,31.6725,38.6637,48.45,66,40,4.61
839,Touros,BR,2022-02-06 17:38:27,-5.1989,-35.4608,90.5,56,13,12.93
840,Albany,US,2022-02-06 17:36:08,42.6001,-73.9662,27.63,47,16,3.0
841,Jamestown,US,2022-02-06 17:43:06,42.097,-79.2353,32.02,39,0,7.0
842,Scarborough,GB,2022-02-06 17:43:11,54.2797,-0.4044,40.51,81,96,4.0
843,Sao Filipe,CV,2022-02-06 17:42:00,14.8961,-24.4956,74.66,68,0,10.2
844,Arraial Do Cabo,BR,2022-02-06 17:35:02,-22.9661,-42.0278,91.36,58,0,18.41
845,Mao,ES,2022-02-06 17:43:12,39.8885,4.2658,50.56,76,0,0.0
846,Bilma,NE,2022-02-06 17:43:12,18.6853,12.9164,67.66,13,0,9.04
847,Camana,PE,2022-02-06 17:43:13,-16.6228,-72.7111,75.15,68,55,7.78
848,Huarmey,PE,2022-02-06 17:43:13,-10.0681,-78.1522,75.63,70,55,11.05
849,Port Elizabeth,ZA,2022-02-06 17:32:52,-33.918,25.5701,79.11,83,20,13.8
850,Jamestown,US,2022-02-06 17:43:06,42.097,-79.2353,32.02,39,0,7.0
851,Castro,BR,2022-02-06 17:37:19,-24.7911,-50.0119,76.42,73,75,7.65
852,Port Elizabeth,ZA,2022-02-06 17:32:52,-33.918,25.5701,79.11,83,20,13.8
853,Havoysund,NO,2022-02-06 17:43:14,70.9963,24.6622,30.43,73,26,29.46
854,Jamestown,US,2022-02-06 17:43:06,42.097,-79.2353,32.02,39,0,7.0
855,Pimentel,PE,2022-02-06 17:43:14,-6.8367,-79.9342,77.29,61,75,11.5
856,Cape Town,ZA,2022-02-06 17:44:15,-33.9258,18.4232,73.89,66,0,1.01
857,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
858,Port Shepstone,ZA,2022-02-06 17:44:15,-30.7414,30.455,74.68,83,93,13.98
859,Masallatah,LY,2022-02-06 17:44:15,32.6167,14.0,56.93,75,94,6.96
860,Kautokeino,NO,2022-02-06 17:44:16,69.0125,23.0412,18.32,94,100,12.84
861,Bathsheba,BB,2022-02-06 17:44:16,13.2167,-59.5167,84.81,61,40,18.41
862,Ponta Do Sol,PT,2022-02-06 17:37:18,32.6667,-17.1,66.13,51,10,11.12
863,Dikson,RU,2022-02-06 17:37:40,73.5069,80.5464,-21.28,99,68,9.66
864,Diu,IN,2022-02-06 17:44:17,20.7141,70.9822,65.34,71,6,9.55
865,Lagos,NG,2022-02-06 17:39:31,6.5833,3.75,88.12,74,26,7.11
866,Cap Malheureux,MU,2022-02-06 17:44:17,-19.9842,57.6142,79.47,81,56,5.01
867,Albany,US,2022-02-06 17:36:08,42.6001,-73.9662,27.63,47,16,3.0
868,Puri,IN,2022-02-06 17:44:17,19.8,85.85,64.92,51,36,5.93
869,Isiro,CD,2022-02-06 17:44:18,2.7739,27.616,70.68,32,87,2.55
870,Jamestown,US,2022-02-06 17:43:06,42.097,-79.2353,32.02,39,0,7.0
871,Valparaiso,CL,2022-02-06 17:42:40,-33.0393,-71.6273,67.64,77,75,6.91
872,Scarborough,GB,2022-02-06 17:43:11,54.2797,-0.4044,40.51,81,96,4.0
873,Port Maria,JM,2022-02-06 17:44:18,18.3685,-76.8895,83.97,76,27,11.14
874,Alekseyevka,RU,2022-02-06 17:44:19,50.6309,38.6903,27.43,96,99,9.37
875,Weligama,LK,2022-02-06 17:44:19,5.9667,80.4167,76.87,79,85,0.58
876,Lebu,CL,2022-02-06 17:42:01,-37.6167,-73.65,66.96,63,0,13.8
877,Carnarvon,AU,2022-02-06 17:44:19,-24.8667,113.6333,75.27,69,40,18.41
878,Zhanaozen,KZ,2022-02-06 17:44:20,43.3,52.8,30.42,71,68,7.4
879,Menongue,AO,2022-02-06 17:44:20,-14.6585,17.691,61.23,94,100,4.34
880,Ornskoldsvik,SE,2022-02-06 17:41:39,63.2909,18.7153,29.35,100,100,8.05
881,Port-Gentil,GA,2022-02-06 17:39:48,-0.7193,8.7815,84.16,74,20,9.22
